instance,estimated probability of purchase,Threshold1,Threshold2,purchased
995,0.063646873,0,1,0
996,0.042387453,0,0,1
997,0.056271284,0,1,0
998,0.062431965,0,1,0
999,0.025967003,0,0,0
1000,0.056110824,0,1,0
1001,0.032220296,0,0,0
1002,0.064335152,0,1,0
1003,0.056814297,0,1,0
1004,0.048149465,0,0,0
1005,0.057848218,0,1,0
1006,0.050924502,0,1,0
1007,0.041224061,0,0,0
1008,0.060325426,0,1,0
1009,0.077774789,0,1,0
1010,0.069487491,0,1,0
1011,0.063841868,0,1,0
1012,0.046246358,0,0,0
1013,0.04871148,0,0,0
1014,0.057943243,0,1,0
1015,0.04334878,0,0,0
1016,0.041026203,0,0,0
1017,0.059629531,0,1,0
1018,0.048396571,0,0,0
1019,0.047012416,0,0,0
1020,0.05110294,0,1,0
1021,0.076202625,0,1,1
1022,0.014523177,0,0,0
1023,0.075739426,0,1,0
1024,0.043335465,0,0,0
1025,0.041749596,0,0,0
1026,0.049765874,0,0,0
1027,0.061392306,0,1,1
1028,0.038595692,0,0,0
1029,0.040478148,0,0,0
1030,0.041794574,0,0,0
1031,0.070850547,0,1,0
1032,0.053528475,0,1,0
1033,0.051836559,0,1,0
1034,0.041329988,0,0,1
1035,0.043480663,0,0,0
1036,0.05465507,0,1,0
1037,0.041991774,0,0,0
1038,0.056385642,0,1,0
1039,0.043888063,0,0,0
1040,0.048545504,0,0,1
1041,0.042688497,0,0,0
1042,0.053881733,0,1,0
1043,0.048717416,0,0,0
1044,0.057077963,0,1,0
1045,0.037139404,0,0,0
1046,0.037759649,0,0,0
1047,0.067983323,0,1,0
1048,0.057698567,0,1,0
1049,0.06444183,0,1,0
1050,0.037375824,0,0,0
1051,0.067689038,0,1,0
1052,0.038019353,0,0,0
1053,0.05763935,0,1,0
1054,0.043524487,0,0,0
1055,0.039978898,0,0,0
1056,0.027291588,0,0,0
1057,0.051149833,0,1,0
1058,0.071335791,0,1,0
1059,0.042744434,0,0,0
1060,0.038436787,0,0,0
1061,0.049710533,0,0,0
1062,0.078613177,0,1,0
1063,0.047077335,0,0,0
1064,0.047778251,0,0,0
1065,0.041246712,0,0,0
1066,0.059730798,0,1,0
1067,0.0442324,0,0,0
1068,0.053187224,0,1,0
1069,0.05200134,0,1,0
1070,0.06099996,0,1,0
1071,0.065290379,0,1,0
1072,0.070009777,0,1,0
1073,0.044837163,0,0,0
1074,0.054928871,0,1,1
1075,0.054723921,0,1,0
1076,0.042234206,0,0,1
1077,0.03876476,0,0,0
1078,0.058014004,0,1,0
1079,0.042708006,0,0,0
1080,0.040121543,0,0,0
1081,0.067468502,0,1,0
1082,0.064610107,0,1,0
1083,0.054211857,0,1,0
1084,0.025451667,0,0,0
1085,0.040238428,0,0,0
1086,0.035068367,0,0,0
1087,0.067910716,0,1,0
1088,0.042332293,0,0,0
1089,0.042831255,0,0,0
1090,0.051940659,0,1,0
1091,0.038019209,0,0,0
1092,0.04960335,0,0,0
1093,0.067610878,0,1,1
1094,0.050311958,0,1,0
1095,0.064851769,0,1,1
1096,0.045958038,0,0,0
1097,0.054447012,0,1,0
1098,0.054260991,0,1,0
1099,0.069125399,0,1,0
1100,0.05005054,0,1,0
1101,0.071089798,0,1,0
1102,0.060523439,0,1,0
1103,0.044986523,0,0,0
1104,0.034949177,0,0,0
1105,0.057890213,0,1,1
1106,0.055654369,0,1,0
1107,0.044309976,0,0,0
1108,0.041562298,0,0,0
1109,0.053273487,0,1,0
1110,0.06101453,0,1,0
1111,0.043806618,0,0,0
1112,0.039354847,0,0,0
1113,0.057563609,0,1,0
1114,0.049118527,0,0,0
1115,0.041637408,0,0,0
1116,0.044140578,0,0,0
1117,0.033817802,0,0,0
1118,0.053168336,0,1,0
1119,0.051614463,0,1,0
1120,0.059857208,0,1,0
1121,0.041684637,0,0,0
1122,0.031214442,0,0,0
1123,0.046368057,0,0,0
1124,0.071968197,0,1,0
1125,0.049795564,0,0,0
1126,0.05505673,0,1,0
1127,0.054432193,0,1,0
1128,0.042700154,0,0,0
1129,0.049400969,0,0,0
1130,0.075632919,0,1,0
1131,0.055977631,0,1,0
1132,0.043335465,0,0,0
1133,0.052019212,0,1,0
1134,0.054607649,0,1,0
1135,0.063208537,0,1,0
1136,0.0544248,0,1,0
1137,0.034824509,0,0,0
1138,0.021969923,0,0,0
1139,0.043161743,0,0,0
1140,0.054337052,0,1,0
1141,0.037729222,0,0,0
1142,0.071995629,0,1,0
1143,0.037047957,0,0,0
1144,0.071763214,0,1,0
1145,0.034891631,0,0,0
1146,0.043117357,0,0,0
1147,0.034325827,0,0,0
1148,0.062721701,0,1,0
1149,0.039454305,0,0,0
1150,0.026270137,0,0,0
1151,0.071160944,0,1,0
1152,0.037829561,0,0,0
1153,0.050006881,0,1,0
1154,0.075674671,0,1,0
1155,0.009937193,0,0,0
1156,0.068754714,0,1,0
1157,0.056503312,0,1,0
1158,0.050281529,0,1,0
1159,0.04383589,0,0,0
1160,0.053685543,0,1,0
1161,0.05909631,0,1,0
1162,0.050332393,0,1,0
1163,0.04439754,0,0,0
1164,0.048127419,0,0,0
1165,0.054443806,0,1,0
1166,0.057931873,0,1,0
1167,0.038389427,0,0,0
1168,0.053901258,0,1,0
1169,0.040784317,0,0,0
1170,0.043178783,0,0,0
1171,0.058718761,0,1,0
1172,0.033659216,0,0,0
1173,0.063383888,0,1,0
1174,0.048747241,0,0,0
1175,0.063162177,0,1,0
1176,0.054527284,0,1,0
1177,0.066963068,0,1,0
1178,0.027678511,0,0,0
1179,0.062810368,0,1,1
1180,0.042855178,0,0,0
1181,0.025218959,0,0,0
1182,0.065383404,0,1,0
1183,0.052381867,0,1,0
1184,0.037877449,0,0,0
1185,0.045672525,0,0,0
1186,0.038015658,0,0,1
1187,0.068931107,0,1,0
1188,0.064169571,0,1,0
1189,0.043034711,0,0,0
1190,0.037329422,0,0,0
1191,0.059030478,0,1,0
1192,0.043181938,0,0,0
1193,0.051559548,0,1,0
1194,0.052174348,0,1,0
1195,0.043638226,0,0,1
1196,0.057839368,0,1,0
1197,0.05492948,0,1,1
1198,0.048103734,0,0,0
1199,0.046942105,0,0,0
1200,0.047269841,0,0,0
1201,0.065023062,0,1,0
1202,0.069531905,0,1,0
1203,0.048973156,0,0,0
1204,0.048431241,0,0,0
1205,0.067985489,0,1,0
1206,0.049226561,0,0,0
1207,0.056364242,0,1,0
1208,0.047095244,0,0,0
1209,0.037047957,0,0,0
1210,0.048022651,0,0,0
1211,0.07188677,0,1,0
1212,0.053385763,0,1,0
1213,0.03382738,0,0,0
1214,0.061784221,0,1,0
1215,0.057255351,0,1,0
1216,0.047733766,0,0,0
1217,0.065997073,0,1,0
1218,0.068580408,0,1,0
1219,0.021085983,0,0,1
1220,0.004268785,0,0,0
1221,0.040854012,0,0,0
1222,0.064112989,0,1,0
1223,0.054274052,0,1,0
1224,0.046915916,0,0,0
1225,0.037602476,0,0,0
1226,0.046805398,0,0,0
1227,0.029234908,0,0,0
1228,0.061910731,0,1,0
1229,0.049352668,0,0,0
1230,0.060555187,0,1,0
1231,0.046434713,0,0,0
1232,0.042278236,0,0,0
1233,0.033107933,0,0,0
1234,0.044359837,0,0,0
1235,0.056590785,0,1,0
1236,0.046657244,0,0,0
1237,0.05645805,0,1,0
1238,0.034412963,0,0,0
1239,0.056577692,0,1,0
1240,0.056241682,0,1,0
1241,0.026418136,0,0,0
1242,0.053447321,0,1,0
1243,0.049630097,0,0,0
1244,0.05725934,0,1,0
1245,0.067707874,0,1,0
1246,0.037072887,0,0,0
1247,0.063921004,0,1,0
1248,0.043402329,0,0,0
1249,0.049842845,0,0,0
1250,0.059925844,0,1,0
1251,0.063144163,0,1,0
1252,0.020986092,0,0,0
1253,0.046146224,0,0,0
1254,0.043577213,0,0,0
1255,0.058839709,0,1,0
1256,0.066112524,0,1,0
1257,0.031648094,0,0,0
1258,0.037728457,0,0,0
1259,0.043449496,0,0,0
1260,0.047886862,0,0,0
1261,0.034752372,0,0,0
1262,0.026601248,0,0,0
1263,0.042234206,0,0,0
1264,0.065288039,0,1,0
1265,0.048620655,0,0,0
1266,0.053344645,0,1,0
1267,0.07365509,0,1,0
1268,0.052156044,0,1,0
1269,0.053769833,0,1,0
1270,0.066216852,0,1,0
1271,0.041769237,0,0,0
1272,0.055745822,0,1,0
1273,0.064954169,0,1,0
1274,0.062920137,0,1,0
1275,0.05131901,0,1,0
1276,0.041361726,0,0,0
1277,0.061652137,0,1,0
1278,0.051227859,0,1,0
1279,0.040400137,0,0,0
1280,0.040336878,0,0,0
1281,0.042541552,0,0,0
1282,0.066329084,0,1,0
1283,0.070018521,0,1,0
1284,0.045963418,0,0,0
1285,0.062373559,0,1,0
1286,0.064197276,0,1,0
1287,0.059802331,0,1,0
1288,0.048982108,0,0,0
1289,0.058625481,0,1,0
1290,0.047009715,0,0,0
1291,0.050022253,0,1,1
1292,0.043318304,0,0,0
1293,0.049670143,0,0,0
1294,0.056911809,0,1,0
1295,0.062333295,0,1,0
1296,0.067292329,0,1,0
1297,0.049883549,0,0,0
1298,0.051631739,0,1,0
1299,0.045590474,0,0,0
1300,0.046869344,0,0,0
1301,0.03118023,0,0,0
1302,0.058905876,0,1,0
1303,0.045124545,0,0,0
1304,0.054222534,0,1,0
1305,0.040252248,0,0,0
1306,0.048569039,0,0,0
1307,0.044427422,0,0,0
1308,0.041898145,0,0,0
1309,0.046133042,0,0,0
1310,0.068442396,0,1,0
1311,0.050189927,0,1,0
1312,0.036886441,0,0,0
1313,0.047255552,0,0,0
1314,0.064523027,0,1,0
1315,0.053521741,0,1,0
1316,0.026155722,0,0,0
1317,0.076512973,0,1,0
1318,0.047497467,0,0,0
1319,0.050498814,0,1,0
1320,0.061902872,0,1,0
1321,0.04461898,0,0,0
1322,0.069915514,0,1,0
1323,0.024169712,0,0,0
1324,0.054483087,0,1,0
1325,0.043087377,0,0,0
1326,0.045914207,0,0,0
1327,0.051309979,0,1,0
1328,0.051036689,0,1,0
1329,0.045005109,0,0,0
1330,0.043911121,0,0,0
1331,0.005644061,0,0,0
1332,0.051643156,0,1,0
1333,0.038858767,0,0,0
1334,0.037998063,0,0,0
1335,0.040844313,0,0,0
1336,0.064676781,0,1,0
1337,0.043203512,0,0,0
1338,0.067574048,0,1,0
1339,0.034219271,0,0,0
1340,0.046800771,0,0,0
1341,0.050486565,0,1,0
1342,0.056978414,0,1,0
1343,0.064950745,0,1,0
1344,0.049458629,0,0,0
1345,0.042461174,0,0,0
1346,0.038005085,0,0,0
1347,0.057869871,0,1,0
1348,0.038426102,0,0,0
1349,0.041927708,0,0,0
1350,0.078793059,0,1,0
1351,0.063834683,0,1,0
1352,0.04349269,0,0,0
1353,0.053440461,0,1,0
1354,0.059422274,0,1,0
1355,0.05103048,0,1,0
1356,0.042662797,0,0,0
1357,0.038022761,0,0,0
1358,0.038717762,0,0,0
1359,0.049650192,0,0,0
1360,0.067501843,0,1,0
1361,0.065753138,0,1,0
1362,0.051125273,0,1,0
1363,0.038966102,0,0,0
1364,0.060479079,0,1,0
1365,0.044315973,0,0,0
1366,0.051101592,0,1,0
1367,0.055194082,0,1,0
1368,0.050244572,0,1,0
1369,0.057520241,0,1,0
1370,0.059324269,0,1,0
1371,0.042676682,0,0,0
1372,0.070347566,0,1,0
1373,0.053785531,0,1,0
1374,0.066984566,0,1,0
1375,0.048932326,0,0,0
1376,0.052408192,0,1,0
1377,0.057885289,0,1,0
1378,0.038706855,0,0,0
1379,0.046428979,0,0,0
1380,0.044334999,0,0,0
1381,0.051950618,0,1,0
1382,0.045830417,0,0,0
1383,0.051861397,0,1,1
1384,0.064043439,0,1,0
1385,0.031772143,0,0,0
1386,0.042700154,0,0,0
1387,0.067203611,0,1,0
1388,0.056720747,0,1,0
1389,0.054611437,0,1,0
1390,0.06810104,0,1,1
1391,0.050819748,0,1,0
1392,0.074562751,0,1,0
1393,0.079164524,0,1,0
1394,0.065177051,0,1,0
1395,0.027519072,0,0,0
1396,0.050009472,0,1,1
1397,0.056291332,0,1,0
1398,0.038707517,0,0,0
1399,0.056151068,0,1,0
1400,0.033836445,0,0,0
1401,0.046348452,0,0,0
1402,0.039032937,0,0,0
1403,0.055401819,0,1,0
1404,0.057703972,0,1,0
1405,0.060860333,0,1,1
1406,0.074589003,0,1,0
1407,0.034927374,0,0,0
1408,0.054393849,0,1,0
1409,0.073708482,0,1,0
1410,0.066667329,0,1,0
1411,0.055378346,0,1,0
1412,0.076097603,0,1,0
1413,0.020836518,0,0,0
1414,0.062130007,0,1,1
1415,0.03268524,0,0,0
1416,0.060413047,0,1,0
1417,0.044975573,0,0,0
1418,0.058234046,0,1,0
1419,0.036857841,0,0,1
1420,0.037602333,0,0,0
1421,0.04865764,0,0,0
1422,0.050108364,0,1,0
1423,0.038566233,0,0,0
1424,0.058942613,0,1,0
1425,0.074059146,0,1,0
1426,0.059967521,0,1,0
1427,0.063511802,0,1,0
1428,0.064579252,0,1,0
1429,0.0284941,0,0,0
1430,0.052808775,0,1,0
1431,0.04040247,0,0,0
1432,0.057534458,0,1,0
1433,0.050053261,0,1,0
1434,0.076522324,0,1,0
1435,0.08178432,0,1,0
1436,0.049095426,0,0,0
1437,0.056021034,0,1,0
1438,0.037866912,0,0,0
1439,0.083329423,0,1,0
1440,0.04512488,0,0,1
1441,0.051575435,0,1,0
1442,0.055497503,0,1,0
1443,0.034530515,0,0,0
1444,0.034470521,0,0,0
1445,0.059556769,0,1,0
1446,0.053526132,0,1,0
1447,0.038727703,0,0,0
1448,0.041192439,0,0,0
1449,0.04967446,0,0,0
1450,0.074956502,0,1,0
1451,0.042263956,0,0,0
1452,0.038799763,0,0,0
1453,0.042607095,0,0,0
1454,0.05929005,0,1,0
1455,0.050718494,0,1,0
1456,0.038442388,0,0,0
1457,0.062986882,0,1,0
1458,0.075471952,0,1,0
1459,0.047994106,0,0,0
1460,0.049515023,0,0,1
1461,0.026545066,0,0,0
1462,0.053426011,0,1,0
1463,0.037504191,0,0,0
1464,0.044889768,0,0,1
1465,0.040717679,0,0,0
1466,0.049377327,0,0,0
1467,0.067922816,0,1,0
1468,0.052702987,0,1,0
1469,0.073538601,0,1,0
1470,0.051293818,0,1,0
1471,0.046177708,0,0,0
1472,0.064935726,0,1,1
1473,0.065278406,0,1,0
1474,0.044239147,0,0,0
1475,0.057858798,0,1,0
1476,0.058531173,0,1,0
1477,0.067401313,0,1,0
1478,0.049925305,0,0,0
1479,0.066968295,0,1,0
1480,0.062405018,0,1,0
1481,0.072388201,0,1,0
1482,0.074348167,0,1,0
1483,0.058636537,0,1,0
1484,0.055632945,0,1,0
1485,0.054037691,0,1,0
1486,0.051779776,0,1,0
1487,0.063283122,0,1,0
1488,0.059690231,0,1,0
1489,0.066444986,0,1,0
1490,0.056559831,0,1,0
1491,0.035533733,0,0,0
1492,0.055038381,0,1,0
1493,0.042943152,0,0,0
1494,0.081095605,0,1,0
1495,0.057118155,0,1,0
1496,0.058663981,0,1,0
1497,0.058335231,0,1,0
1498,0.045232509,0,0,0
1499,0.047460654,0,0,0
1500,0.047790696,0,0,0
1501,0.050958135,0,1,0
1502,0.065567048,0,1,0
1503,0.055701714,0,1,0
1504,0.019086244,0,0,0
1505,0.054558983,0,1,1
1506,0.046834195,0,0,0
1507,0.047138093,0,0,0
1508,0.044947919,0,0,1
1509,0.052013293,0,1,0
1510,0.05106921,0,1,0
1511,0.029351591,0,0,0
1512,0.055442802,0,1,0
1513,0.04485711,0,0,0
1514,0.055409508,0,1,0
1515,0.073398723,0,1,0
1516,0.077564437,0,1,0
1517,0.062785702,0,1,0
1518,0.032574629,0,0,0
1519,0.034547368,0,0,1
1520,0.0526117,0,1,0
1521,0.069951948,0,1,0
1522,0.041761545,0,0,0
1523,0.037980514,0,0,0
1524,0.053368187,0,1,0
1525,0.064188987,0,1,0
1526,0.03833893,0,0,0
1527,0.052518536,0,1,0
1528,0.068475469,0,1,0
1529,0.020915586,0,0,0
1530,0.044062518,0,0,0
1531,0.052940602,0,1,0
1532,0.012244195,0,0,0
1533,0.055880243,0,1,0
1534,0.063070819,0,1,0
1535,0.042969765,0,0,0
1536,0.064889871,0,1,0
1537,0.048517897,0,0,0
1538,0.064528463,0,1,0
1539,0.043350661,0,0,0
1540,0.044020656,0,0,0
1541,0.040700018,0,0,0
1542,0.04895756,0,0,0
1543,0.043183234,0,0,0
1544,0.041637408,0,0,0
1545,0.036818454,0,0,0
1546,0.065598196,0,1,0
1547,0.055709899,0,1,0
1548,0.06003237,0,1,0
1549,0.065910943,0,1,0
1550,0.065923655,0,1,0
1551,0.05759219,0,1,1
1552,0.0427238,0,0,0
1553,0.050550079,0,1,0
1554,0.060155256,0,1,0
1555,0.042553331,0,0,0
1556,0.046484015,0,0,0
1557,0.062287143,0,1,0
1558,0.042939257,0,0,0
1559,0.044652113,0,0,1
1560,0.030088298,0,0,1
1561,0.047691555,0,0,0
1562,0.073214014,0,1,0
1563,0.042600624,0,0,1
1564,0.053989352,0,1,0
1565,0.04401922,0,0,0
1566,0.047260505,0,0,0
1567,0.045123046,0,0,0
1568,0.064567612,0,1,0
1569,0.05339427,0,1,0
1570,0.074706264,0,1,0
1571,0.064354454,0,1,0
1572,0.05286364,0,1,0
1573,0.053287395,0,1,0
1574,0.082302021,0,1,0
1575,0.058977213,0,1,0
1576,0.040044439,0,0,0
1577,0.050634104,0,1,0
1578,0.042770967,0,0,0
1579,0.048913181,0,0,0
1580,0.037902306,0,0,0
1581,0.044059256,0,0,0
1582,0.042234366,0,0,0
1583,0.033846028,0,0,0
1584,0.038929926,0,0,0
1585,0.063120554,0,1,0
1586,0.05514391,0,1,0
1587,0.033719283,0,0,0
1588,0.065456583,0,1,0
1589,0.008164453,0,0,0
1590,0.056914885,0,1,0
1591,0.052236428,0,1,0
1592,0.038873485,0,0,0
1593,0.049137998,0,0,0
1594,0.044495014,0,0,0
1595,0.053048539,0,1,0
1596,0.068300359,0,1,0
1597,0.043796664,0,0,0
1598,0.055358783,0,1,0
1599,0.07220261,0,1,0
1600,0.069267692,0,1,0
1601,0.046228175,0,0,0
1602,0.04965113,0,0,0
1603,0.049049489,0,0,1
1604,0.074249622,0,1,0
1605,0.048270192,0,0,0
1606,0.037537031,0,0,0
1607,0.035783158,0,0,0
1608,0.045049882,0,0,0
1609,0.041996826,0,0,0
1610,0.048625556,0,0,0
1611,0.046564317,0,0,0
1612,0.059975339,0,1,0
1613,0.052175982,0,1,0
1614,0.042747297,0,0,0
1615,0.053367067,0,1,0
1616,0.056423563,0,1,0
1617,0.042201961,0,0,0
1618,0.041625871,0,0,0
1619,0.018756113,0,0,0
1620,0.041232565,0,0,0
1621,0.050573867,0,1,0
1622,0.037602476,0,0,0
1623,0.07358995,0,1,0
1624,0.052240899,0,1,0
1625,0.060706296,0,1,0
1626,0.045095934,0,0,0
1627,0.052555791,0,1,0
1628,0.049260848,0,0,0
1629,0.033035778,0,0,0
1630,0.053101562,0,1,0
1631,0.034380264,0,0,0
1632,0.046916673,0,0,0
1633,0.068492462,0,1,1
1634,0.032986954,0,0,1
1635,0.064333096,0,1,0
1636,0.048490167,0,0,1
1637,0.022274385,0,0,0
1638,0.053239942,0,1,1
1639,0.053980802,0,1,0
1640,0.051020084,0,1,0
1641,0.023692775,0,0,0
1642,0.048562407,0,0,0
1643,0.077988494,0,1,0
1644,0.043384159,0,0,0
1645,0.050932965,0,1,0
1646,0.058319533,0,1,0
1647,0.023714853,0,0,0
1648,0.048055691,0,0,0
1649,0.046488974,0,0,0
1650,0.03746571,0,0,0
1651,0.058526137,0,1,0
1652,0.046096215,0,0,0
1653,0.054452003,0,1,0
1654,0.027116136,0,0,0
1655,0.037795349,0,0,0
1656,0.045604228,0,0,0
1657,0.073558265,0,1,0
1658,0.039817442,0,0,0
1659,0.068201722,0,1,0
1660,0.043347325,0,0,0
1661,0.058898349,0,1,0
1662,0.068682024,0,1,0
1663,0.056836053,0,1,0
1664,0.058687451,0,1,0
1665,0.045316941,0,0,0
1666,0.043310876,0,0,1
1667,0.064151432,0,1,0
1668,0.056804998,0,1,0
1669,0.050685471,0,1,0
1670,0.040780482,0,0,0
1671,0.045209966,0,0,0
1672,0.045383544,0,0,0
1673,0.030645774,0,0,0
1674,0.03469475,0,0,1
1675,0.037352595,0,0,0
1676,0.051887471,0,1,0
1677,0.040406534,0,0,0
1678,0.067264469,0,1,0
1679,0.064218585,0,1,1
1680,0.063258348,0,1,0
1681,0.038989577,0,0,0
1682,0.054405643,0,1,0
1683,0.048726771,0,0,0
1684,0.061655268,0,1,0
1685,0.042529257,0,0,0
1686,0.030011971,0,0,0
1687,0.063544135,0,1,0
1688,0.066020446,0,1,0
1689,0.05259805,0,1,0
1690,0.05120808,0,1,0
1691,0.058053198,0,1,0
1692,0.070298575,0,1,0
1693,0.073326588,0,1,0
1694,0.062678426,0,1,0
1695,0.059088411,0,1,0
1696,0.054958635,0,1,0
1697,0.054067306,0,1,0
1698,0.045567014,0,0,0
1699,0.04418868,0,0,0
1700,0.041489681,0,0,0
1701,0.062609593,0,1,0
1702,0.050350622,0,1,0
1703,0.046459258,0,0,0
1704,0.061050442,0,1,0
1705,0.06216315,0,1,1
1706,0.049540302,0,0,0
1707,0.041626186,0,0,0
1708,0.071131446,0,1,0
1709,0.048315305,0,0,0
1710,0.043304288,0,0,0
1711,0.038157915,0,0,0
1712,0.059455787,0,1,0
1713,0.056435412,0,1,0
1714,0.015856824,0,0,0
1715,0.030552839,0,0,0
1716,0.049416683,0,0,0
1717,0.071886607,0,1,0
1718,0.020736739,0,0,0
1719,0.048586335,0,0,0
1720,0.067090205,0,1,0
1721,0.040358226,0,0,0
1722,0.044890132,0,0,0
1723,0.041625714,0,0,0
1724,0.039471635,0,0,0
1725,0.072821006,0,1,1
1726,0.060293634,0,1,0
1727,0.044089655,0,0,0
1728,0.070798679,0,1,0
1729,0.063899101,0,1,0
1730,0.020770512,0,0,0
1731,0.04666478,0,0,0
1732,0.060071584,0,1,0
1733,0.049361324,0,0,0
1734,0.073702903,0,1,0
1735,0.0410618,0,0,0
1736,0.057869508,0,1,0
1737,0.071321747,0,1,0
1738,0.043880664,0,0,0
1739,0.05476395,0,1,0
1740,0.052966108,0,1,0
1741,0.051829318,0,1,0
1742,0.05078219,0,1,0
1743,0.044365359,0,0,0
1744,0.040782772,0,0,0
1745,0.063107576,0,1,0
1746,0.060013684,0,1,0
1747,0.066495732,0,1,0
1748,0.043516427,0,0,0
1749,0.048458339,0,0,0
1750,0.043255855,0,0,0
1751,0.040199115,0,0,0
1752,0.07695588,0,1,0
1753,0.060907359,0,1,0
1754,0.048940168,0,0,0
1755,0.033107933,0,0,0
1756,0.037047957,0,0,0
1757,0.046949639,0,0,0
1758,0.06289511,0,1,0
1759,0.053635411,0,1,0
1760,0.060789657,0,1,0
1761,0.031970862,0,0,0
1762,0.045444197,0,0,0
1763,0.050550625,0,1,0
1764,0.046557933,0,0,0
1765,0.054906542,0,1,0
1766,0.034373783,0,0,0
1767,0.055067757,0,1,0
1768,0.061460968,0,1,0
1769,0.047254226,0,0,0
1770,0.06940066,0,1,0
1771,0.038717616,0,0,0
1772,0.051999576,0,1,0
1773,0.069266509,0,1,0
1774,0.05700685,0,1,0
1775,0.069740119,0,1,0
1776,0.06310458,0,1,0
1777,0.043560012,0,0,0
1778,0.056940691,0,1,0
1779,0.059266263,0,1,1
1780,0.038426102,0,0,0
1781,0.029028882,0,0,0
1782,0.042068007,0,0,0
1783,0.037866912,0,0,0
1784,0.032634785,0,0,0
1785,0.041663723,0,0,0
1786,0.032977731,0,0,0
1787,0.056081855,0,1,0
1788,0.040780531,0,0,0
1789,0.044807885,0,0,0
1790,0.053262464,0,1,0
1791,0.048032028,0,0,0
1792,0.046002519,0,0,0
1793,0.047502794,0,0,0
1794,0.044869151,0,0,0
1795,0.077389587,0,1,0
1796,0.059555829,0,1,0
1797,0.038479109,0,0,0
1798,0.039616746,0,0,0
1799,0.042838701,0,0,0
1800,0.045982166,0,0,0
1801,0.04922899,0,0,0
1802,0.037739722,0,0,0
1803,0.046738214,0,0,0
1804,0.050075867,0,1,0
1805,0.043957203,0,0,0
1806,0.038706855,0,0,0
1807,0.048904559,0,0,0
1808,0.043022642,0,0,0
1809,0.045982612,0,0,0
1810,0.060191815,0,1,0
1811,0.050173374,0,1,0
1812,0.053021972,0,1,0
1813,0.042234206,0,0,0
1814,0.052098838,0,1,0
1815,0.057744314,0,1,0
1816,0.070754875,0,1,0
1817,0.030088414,0,0,0
1818,0.046365531,0,0,0
1819,0.048522741,0,0,0
1820,0.03363542,0,0,0
1821,0.033464092,0,0,0
1822,0.05442714,0,1,0
1823,0.052161682,0,1,0
1824,0.063340945,0,1,0
1825,0.053364236,0,1,0
1826,0.07637053,0,1,0
1827,0.046113899,0,0,0
1828,0.052261184,0,1,0
1829,0.052714855,0,1,0
1830,0.041703734,0,0,0
1831,0.055857704,0,1,0
1832,0.043341643,0,0,0
1833,0.074339084,0,1,1
1834,0.04683816,0,0,0
1835,0.047754939,0,0,0
1836,0.048893968,0,0,0
1837,0.05639691,0,1,0
1838,0.043516755,0,0,1
1839,0.042965775,0,0,0
1840,0.062763499,0,1,0
1841,0.044852854,0,0,0
1842,0.06788201,0,1,0
1843,0.036686693,0,0,0
1844,0.028486965,0,0,0
1845,0.052450716,0,1,0
1846,0.061897296,0,1,0
1847,0.034818643,0,0,0
1848,0.057607617,0,1,0
1849,0.063210094,0,1,0
1850,0.052287902,0,1,0
1851,0.044078623,0,0,0
1852,0.052203049,0,1,0
1853,0.05337248,0,1,0
1854,0.072801227,0,1,0
1855,0.043138948,0,0,0
1856,0.034723417,0,0,0
1857,0.069423637,0,1,0
1858,0.04480602,0,0,0
1859,0.038008635,0,0,0
1860,0.04672973,0,0,0
1861,0.054365567,0,1,0
1862,0.037047957,0,0,0
1863,0.069584133,0,1,0
1864,0.054909377,0,1,0
1865,0.035935476,0,0,0
1866,0.072567971,0,1,0
1867,0.045852584,0,0,0
1868,0.050314298,0,1,0
1869,0.048852396,0,0,0
1870,0.034367979,0,0,0
1871,0.056106088,0,1,0
1872,0.047774892,0,0,0
1873,0.075980617,0,1,0
1874,0.057611713,0,1,0
1875,0.049672505,0,0,0
1876,0.055123622,0,1,0
1877,0.05135661,0,1,0
1878,0.055643985,0,1,1
1879,0.04329968,0,0,0
1880,0.050853566,0,1,0
1881,0.046113828,0,0,0
1882,0.064451501,0,1,0
1883,0.022496156,0,0,0
1884,0.07247834,0,1,0
1885,0.044162483,0,0,0
1886,0.047425053,0,0,0
1887,0.053418992,0,1,0
1888,0.045260364,0,0,0
1889,0.057873152,0,1,0
1890,0.04891035,0,0,0
1891,0.066225038,0,1,0
1892,0.059620357,0,1,0
1893,0.082632308,0,1,0
1894,0.05836875,0,1,0
1895,0.052522126,0,1,0
1896,0.043570587,0,0,0
1897,0.067952795,0,1,1
1898,0.063772951,0,1,0
1899,0.055357176,0,1,0
1900,0.053434629,0,1,0
1901,0.043236979,0,0,0
1902,0.037042151,0,0,0
1903,0.056821501,0,1,0
1904,0.048269428,0,0,0
1905,0.031667277,0,0,0
1906,0.079529416,0,1,0
1907,0.050660874,0,1,0
1908,0.063179297,0,1,0
1909,0.069547398,0,1,0
1910,0.047778367,0,0,0
1911,0.059036882,0,1,0
1912,0.043468474,0,0,0
1913,0.006178453,0,0,0
1914,0.055785082,0,1,0
1915,0.046971013,0,0,0
1916,0.071887067,0,1,0
1917,0.025882007,0,0,0
1918,0.064037845,0,1,0
1919,0.052520982,0,1,0
1920,0.051923451,0,1,0
1921,0.054872374,0,1,0
1922,0.042711976,0,0,0
1923,0.069514501,0,1,0
1924,0.04523041,0,0,1
1925,0.050132989,0,1,0
